"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A"
"100654",6678,847,0.6766,0,0,0.011244378,0.068181818,0.079545455,0.008750994,0.013545817,0.0227809190462333,0.0316345341628,0.0234530264015667,0.0306879780317334,0.06602954,0.05945946,0.162534435,0.00855397739780998,0.426,25600,17351
"100663",9650,1107,0.7991,0,0,0.006980162,0.01446281,0.028712871,0.012879103,0.00618276711353334,0.0235887706263333,0.023017903,0.013254787,0.030963303,0.041165295,0.029850746,0.102564103,0.0199771689,0.665,37500,20441
"100706",8923,1162,0.7929,0,0,0.008650519,0.025917927,0.035989717,0.022675737,0.00784186754613334,0.0232715322962,0.023668639,0.01025641,0.029490617,0.044481054,0.029268293,0.105263158,0.0307167235,0.668,39300,19687
"100724",6408,827,0.6155,0,0,0.009161381,0.03485597392,0.088,0.01450116,0.00977480190006666,0.0228423074204334,0.019524618,0.013597033,0.025873221,0.060606061,0.035971223,0.220930233,0.00490491097820667,0.36,22200,17533
"100751",9362,1172,0.8537,0,0,0.003369272,0.0174694058820334,0.028753994,0.008966376,0.00627451,0.0205344678618667,0.012014787,0.009548897,0.016037736,0.033075601,0.034883721,0.056690837,0.0347826087,0.67,36500,23939
"101116",4609,946.323,0.44,0,0,0.012984174,0.043465122,0.072413793,0.02253327,0.008130756,0.035455861,0.026503568,0.0153038148828,0.026611227,0.037037037,0.029017857,0.209777778,0.0144317058,0.611,37100,28156
"101161",6080,883.921733333333,0.578334691349207,0,0.002,0.010971787,0.036432161,0.087121212,0.023449713,0.0140906918456,0.020860495,0.0332935796957,0.0219031048899334,0.027667984,0.045741325,0.027272727,0.208588957,0.0105263158,0.467,26900,11195
"101365",5348,934.448566666667,0.5,0,0,0.010364964,0.034189518,0.087837838,0.017199017,0.0128502694449,0.0272659316127667,0.033103448,0.022810219,0.038528897,0.0629925543598667,0.0509766564624667,0.142857143,0.0165821571,0.564,31300,26737
"101480",6723,1038,0.6676,0,0,0.013013013,0.028571429,0.0478874447484333,0.014814815,0.007731959,0.025793419323,0.021864212,0.007490637,0.021356784,0.051001822,0.04315197,0.102787456,0.0389718076,0.521,29200,18748
"101505",6148,940.557066666667,0.612862654444444,0.0367,0,0.010950081,0.026506024,0.063917526,0.016569637,0.0131899567258667,0.0201458055280666,0.036342321,0.021621622,0.044576523,0.04,0.028169014,0.14084507,0.01149814,0.534,28500,13162
"101514",9010,953.4069,0.718706398227654,0.0155,0.0176,0.005313199,0.02173913,0.040669857,0.008961075,0.0107859349967,0.018302829,0.012155592,0.031362007,0.015511893,0.025232404,0.026192704,0.123497997,0.0087591241,0.472,27100,9372
"101879",7209,990,0.6867,0,0,0.01215395,0.023923445,0.044289044,0.016339869,0.0097085556356,0.0223840181910333,0.0265621120096333,0.0126639698620333,0.01996008,0.062103929,0.044217687,0.095505618,0.0224550898,0.551,30100,13940
"102094",7021,1047,0.6583,0,0,0.010955152,0.039583333,0.034117647,0.015533981,0.004992867,0.023333333,0.021995287,0.007369876,0.01732435,0.048817696,0.035490605,0.10251046,0.023216308,0.616,33900,15805
"102368",6210,990,0.7228,0,0,0.013464096,0.014961982,0.049469965,0.012889688,0.008090615,0.025813693,0.0258476,0.005663049,0.022655188,0.036273115,0.017614339,0.173268824,0.0181086519,0.592,32500,16721
"102553",8324,1005.86202826087,0.7147,0.0103,0,0.0078125,0.008379888,0.029692471,0.015103618,0.007080383,0.0172720439105333,0.0203730333369,0.019027484,0.025191676,0.018123667,0.02005231,0.076475478,0.0256570713,0.675,40000,14431
"103361",7651,992.584047308488,0.730555709523809,0,0,0.0078125,0.008379888,0.029692471,0.015103618,0.007080383,0.0166149093109,0.0207061309544,0.019027484,0.025191676,0.018123667,0.02005231,0.076475478,0.0256570713,0.675,40000,8700
"103644",3228,877.832333333333,0.383458272128898,0,0,0.010454218,0.045338983,0.077464789,0.014368242,0.009830378,0.0280432902858,0.0260169593219667,0.086807929,0.020432692,0.085365854,0.05,0.106343284,0.00663821625416666,0.443,24200,22400
"103723",4609,873.129566666667,0.4364,0,0,0.012954451,0.058381985,0.04601227,0.012971698,0.007331976,0.021577381,0.063573883,0.007777778,0.073141487,0.088430361,0.062436029,0.152255639,0.00705532081830999,0.4,23800,27315
"103893",3507,981.392613766789,0.7637,0,0,0.00374415,0.02097278,0.0253473496999333,0.007803535,0.004156479,0.012679628,0.0189221152818667,0.004021448,0.012121212,0.0409234,0.034646417,0.04497458,0.0138805069,0.457,26000,22114.3792461029
"103909",4464,969.862963766789,0.72632988486765,0,0,0.00374415,0.02097278,0.0259870321056333,0.007803535,0.004156479,0.012679628,0.0188238189417667,0.004021448,0.012121212,0.0409234,0.034646417,0.04497458,0.0138805069,0.457,26000,21768.3908606061
"103927",3070,969.909030433456,0.721643058844257,0,0,0.00374415,0.02097278,0.0256330377916666,0.007803535,0.004156479,0.012679628,0.0189967460761667,0.004021448,0.012121212,0.0409234,0.034646417,0.04497458,0.0138805069,0.457,26000,22175.6412550315
"104151",9620,1105,0.7995,0,0,0.005465267,0.024155622,0.023078698,0.006835722,0.003592814,0.019126966,0.011299435,0.010308043,0.012729844,0.052372584,0.037152669,0.050914577,0.0392055713,0.716,39400,21537
"104179",10124,1099,0.8015,0,0,0.009317804,0.028388278,0.027352298,0.016305261,0.00589162754976667,0.02640264,0.01982264,0.012425576,0.024054983,0.046684508,0.038888889,0.060728745,0.0133825565,0.675,38100,23153
"104364",4723,952.7213,0.3333,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0199518686323,0.0219830014791,0.0166175909014,0.019578313,0.057471264,0.028205128,0.107105623846667,0.0062952742,0.562,30300,24687
"104531",6811,964.009333333333,0.5185,0,0,0.014565384,0.032539863,0.063011563,0.019705923,0.006580774,0.031341328,0.036052886,0.015700817,0.033200123,0.098818169,0.052384912,0.142641964,0.0256869502,0.63,36900,29286
"104586",8041,1142,0.7622,0,0,0.007326007,0.013404826,0.068208093,0.00967033,0.007274283,0.0195383776788666,0.0156023417283667,0.013993541,0.0159560315297667,0.030460624,0.013808976,0.087441861,0.0254189944,0.789,49700,44052
"104708",8261,911.3071,0.636312151428571,0,0,0.015579207,0.078715544,0.054700855,0.028231227,0.010893246,0.03945746,0.049596309,0.029657795,0.049650892,0.096603774,0.124447252,0.114285714,0.0035813121,0.562,29900,11347
"104717",5575,999.565916883117,0.6499,0,0,0.007614722,0.02469042,0.033704572,0.009544134,0.010665498,0.019555556,0.013315579,0.012063492,0.007198953,0.056390977,0.032467533,0.117647059,0.065855312,0.655,43100,30235
"104805",4093,943.703433333334,0.675,0,0,0.008205999,0.029153495,0.02919708,0.009075044,0.00634007197406667,0.0191820177034,0.030344513,0.011026878,0.027238572,0.054039593,0.034914361,0.077816806,0.0034246575,0.447,25000,23888.630154526
"105145",8348,926.807566666667,0.632994376190476,0,0.0806,0.013047138,0.11043956,0.0583300469163,0.019830028,0.0137207665135333,0.051136364,0.038592509,0.052058111,0.034482759,0.125356125,0.133163698,0.102952913,0.0113174695,0.599,34600,12465
"105154",8610,908.250433333333,0.637725778095238,0.0095,5e-04,0.012654959,0.086057372,0.062295082,0.019828435,0.011796127,0.046614328,0.031896552,0.023869347,0.038485804,0.081983309,0.110523998,0.142991239,0.0053311219,0.551,30500,11955
"105163",5075,962.253266666666,0,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,26988
"105172",4922,961.481566666666,0.292655519218876,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,27239
"105215",7355.34996666667,1046.66724166667,0.775617080476191,0,0,0.005497337,0.016129032,0.0299016477859,0.010313771,0.003003003,0.008256589,0.009138381,0.004776379,0.009242958,0.016438356,0.01577802,0.027869627,0.0123106061,0.629,32300,17996.6117333333
"105330",7695,1053,0.7611,0,0,0.007298002,0.041779707,0.032454361,0.012380952,0.00627407691656667,0.028079132,0.021861337,0.01172116,0.021674141,0.06407669,0.03559322,0.065106816,0.0280328661,0.654,34700,22686
"105428",8564,885.8797,0.640136121428572,0.009,5e-04,0.013722127,0.102175346,0.060273973,0.021787093,0.0123955285161333,0.041371158,0.035022355,0.021052632,0.031712474,0.099228225,0.136792453,0.139924365,0.0045996593,0.512,28600,12029
"105516",3159,973.258533333334,0.5537,0,0,0.00762521,0.028267763,0.041221649,0.013603471,0.006565926,0.02595342,0.027655002,0.007421993,0.021178111,0.045672309,0.034933701,0.130755219,0.0193800724,0.639,39500,23612
"105525",6294,911.632633333334,0.684025236666667,0.0115,0.017,0.012581547,0.029030385,0.044927536,0.016961836,0.0112925039751,0.013375295,0.035538353,0.040439341,0.03538874,0.038863976,0.042482453,0.109143827,0.0037677017,0.472,26900,7803
"105534",4040.9431704187,1021.95639194139,0.8966,0,0,0.005339932,0.018355641,0.010006671,0.009623797,0.003010753,0.005547151,0.021545091,0.004956337,0.019524618,0.02269289,0.024454149,0.046712803,0.0196766645,0.501,27000,21856.994593378
"105543",3809.54700375203,998.664508608059,0.824004498333332,0,0,0.005339932,0.018355641,0.010006671,0.009623797,0.003010753,0.005547151,0.021545091,0.004956337,0.019524618,0.02269289,0.024454149,0.046712803,0.0196766645,0.501,27000,21781.769993378
"105668",9208,929.383666666666,0.603946289206349,0,0.0153,0.012549848,0.099318658,0.081272085,0.016731574,0.006521739,0.056603774,0.039532294,0.040681173,0.04224208,0.110169492,0.132609722,0.162297825,0.0062942565,0.623,33600,12822
"105747",8674,915.9218,0.616053851111111,0.0334,0.0014,0.009799555,0.12670068,0.074786325,0.016409266,0.0125948517819333,0.03537415,0.028950543,0.013131313,0.024096386,0.120466321,0.134715026,0.145098039,0.0081405313,0.593,32400,12024
"106041",4593,1013.67045886058,0.761919298650795,0,0,0.006575343,0.020077492,0.00855223,0.008798729,0.0045157238206,0.006525653,0.0196151,0.00680385,0.017868961,0.02235384,0.036972848,0.027580324,0.0056143382,0.682,35500,22112.9803726039
"106245",7285,1029,0.6747,0,0,0.019008265,0.043636364,0.026871401,0.018575851,0.005128205,0.039622642,0.045261669,0.007782101,0.04368471,0.063079777,0.065934066,0.123569794,0.018921095,0.594,32200,18991
"106397",8827,1157,0.8122,0,0,0.007690033,0.029577465,0.028571429,0.013903372,0.00633597978153333,0.0210093428635,0.019296254,0.010019084,0.014067995,0.036248562,0.022857143,0.078369906,0.0158045977,0.689,38000,19036
"106458",6550,1049,0.7041,0,0,0.023497918,0.033898305,0.028862479,0.020071488,0.00938289600810001,0.021911422,0.032054951,0.014687883,0.025856496,0.057945042,0.038125496,0.076157508,0.0089477452,0.519,30400,18346
"106467",5896,1010,0.6662,0.0082,0,0.012693376,0.016343207,0.045553145,0.016902516,0.006204757,0.0194225505023333,0.036363636,0.023148148,0.033532934,0.037072243,0.026269702,0.085209003,0.0158526135,0.556,30200,15739
"106485",3990,906.541566666667,0.415,0,0,0.010980966,0.039772727,0.0650003101110999,0.016832441,0.00949014718426667,0.0250341943716,0.028257457,0.015665796,0.029574861,0.071428571,0.055408971,0.119078105,0.00904774478998333,0.448,26300,16091
"106704",6231,1070,0.7015,0,0,0.019047619,0.026804124,0.053173242,0.023916293,0.00583745,0.0228879507092667,0.042571677,0.011209715,0.044025157,0.040490144,0.037362637,0.124917383,0.0179257093540333,0.575,31000,17990
"107044",6913,1135,0.8065,0,0,0.008094187,0.0308663987326,0.036392405,0.012060302,0.00682751194693333,0.0259979320779333,0.040160643,0.0114985583044333,0.045045045,0.0518899854741,0.0421920877912667,0.061946903,0.0434782609,0.635,33500,24610
"107071",5672,990,0.5882,0,0,0.017905103,0.05,0.048,0.033084312,0.0132800128898667,0.0263980769690334,0.047511312,0.0164084696840333,0.04679803,0.060070671,0.05,0.101221641,0.0130905923191567,0.535,28800,17525
"107664",5227,894.382144444444,0.631610043571429,0.0155,0.0019,0.01937046,0.021764477,0.055401662,0.029831388,0.0092343750766,0.02970297,0.04054739,0.00623608,0.036323202,0.026912181,0.031903766,0.163530466,0.005798728,0.451,25300,16323
"107983",5826,987,0.6028,0,0,0.019906323,0.06122449,0.0456166366154333,0.034313726,0.0110698728801667,0.033203713045,0.042606516,0.0148322825825667,0.050561798,0.072824156,0.062780269,0.075562701,0.0166621572205567,0.572,31100,17345
"108092",6615,1011,0.6338,0,0,0.009776536,0.027139875,0.0389010692941334,0.012481997,0.011583012,0.0194512153249333,0.0272846763763667,0.00998004,0.0255610571665333,0.028967254,0.048602673,0.078195489,0.0086378738,0.515,28800,14148
"108232",6574,965.875166666667,0.7153,0,0,0.01054384,0.034889962,0.066433566,0.015898995,0.005995829,0.034669556,0.019591141,0.007372073,0.017837235,0.095948827,0.057934509,0.098153547,0.0198467967,0.512,31400,34848
"108250",5963,965.3153,0,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,27047
"109040",5115,957.892063596491,0.668824548888889,0,0,0.01202346,0.026799007,0.0498671264364,0.014080901,0.002525253,0.007348029,0.0332838631376,0.004253509,0.036070606,0.033180778,0.029812054,0.106915608092533,0.0078257911,0.502,27900,16694.4596716728
"109208",7988,889.208966666667,0.620971944999999,0.0232,0.0324,0.018766319,0.061510511,0.0699746940714667,0.027927642,0.0132663235214333,0.036512262,0.042682927,0.030864198,0.043399638,0.035805627,0.068347067,0.112685126,0.00646691394444333,0.428,27000,11417
"109350",8285,873.688133333333,0.629550018809523,0,0.0189,0.0121673,0.040653999,0.0732221176881,0.019444444,0.0111041959146667,0.027740189,0.032482599,0.01459854,0.031914894,0.033576642,0.051215278,0.151688192145967,0.0032701112,0.407,26000,11707
"109785",7491,1099,0.8298,0,0,0.00605645929686667,0.025956284,0.032154341,0.006067961,0.00612813432813333,0.0218286852155667,0.0152050952284,0.012861736,0.0154704673077,0.054209919,0.04173913,0.085192698,0.1117584746,0.695,43600,42779
"110246",8257,922.131033333333,0.680829249090908,0.0291,0.0042,0.006662804,0.018708509,0.0535331933411333,0.01768832,0.0096432599006,0.018991965,0.01994852,0.022377622,0.028056112,0.037460978,0.043781095,0.109573879,0.00672414925983,0.423,26900,10138
"110361",7785,967,0.7768,0,0,0.008578431,0.028089888,0.033932136,0.0186869469627666,0.00732747743666667,0.0272613367134,0.0289083488382333,0.0138403864511,0.0304762788108,0.088447653,0.062295082,0.066666667,0.0663338088,0.63,36900,37341
"110495",8090,915,0.8247,0,0,0.008411677,0.019525802,0.032738095,0.01659751,0.007454739,0.0225689737996667,0.017045455,0.009700889,0.016627078,0.055035129,0.022913257,0.061020036,0.0212927757,0.584,33200,16752
"110510",8546,904,0.8842,0,0,0.005496015,0.0254348428972,0.0300366021505667,0.013322458,0.003465347,0.0308,0.024466424,0.005683971,0.025641026,0.037256062,0.03887689,0.050695012,0.0207039337,0.599,34600,17442
"110529",9112,1058,0.8861,0,0,0.00458034873356667,0.009606148,0.0212928213334667,0.004825433,0.00518637435903334,0.025457438,0.015182186,0.011456629,0.015606243,0.041208791,0.029797378,0.050126582,0.0133971292,0.67,38200,18347
"110538",8455,1017,0.8669,0,0,0.003706449,0.018134715,0.014513788,0.00613079,0.00581537669646666,0.0235121684995333,0.014981273,0.012701101,0.015274034,0.056271981,0.040598291,0.056474615,0.0090909091,0.645,37400,22358
"110547",8236,833,0.7682,0,0,0.007287706,0.012559809,0.0367765145974,0.0135282492614,0.0075591019294,0.031545741,0.022038568,0.011713933,0.023498695,0.053359684,0.026132404,0.067330211,0.0227848101,0.615,35600,12535
"110556",8072,920,0.8339,0,0,0.006027001,0.011226252,0.0321695179574667,0.009959623,0.00785643844233333,0.029132791,0.022242397,0.011891063,0.023335231,0.042870457,0.033447684,0.043869516,0.0106877323,0.599,34300,16561
"110565",8457,1014,0.8824,0,0,0.003158845,0.011904762,0.015509103,0.0128922995452333,0.007062147,0.024159166,0.010003334,0.015899123,0.0190880386486,0.030570438,0.013333333,0.043651926,0.021523998,0.651,36100,16709
"110574",8858,902,0.7525,0,0,0.004789978,0.016,0.0220049152455333,0.009078212,0.00549172207073334,0.025350234,0.017361111,0.013580247,0.01888668,0.070098576,0.042396313,0.048056537,0.0231788079,0.697,41700,20913
"110583",8726,1021,0.8764,0,0,0.002891009,0.010334646,0.015299878,0.004508197,0.00526838438963334,0.0202815702758667,0.0123271535472667,0.012658228,0.0135618077628333,0.031279923,0.024900962,0.030172414,0.0095550096,0.645,36500,18208
"110592",8904,870,0.8041,0,0,0.010402533,0.015715949,0.034836066,0.008553655,0.00933996258643333,0.032374101,0.01736881,0.027027027,0.016184404,0.03828033,0.036670547,0.050318923,0.0112326338,0.631,35700,14294
"110608",8450,922,0.7482,0,0,0.009780279,0.015641293,0.023273856,0.009756098,0.00622918674466666,0.031899568,0.015061097,0.009319899,0.020126724,0.042598835,0.026104418,0.058498619,0.0134117647,0.618,34300,21338
"110617",8356,946,0.8186,0,0,0.006559031,0.018518519,0.017383349,0.009193054,0.00588866212693333,0.044181346,0.014342058,0.011646374,0.0193497685828666,0.099630996,0.07166302,0.053571429,0.0166959578,0.667,38100,19391
"110644",11859,1208,0.9198,0,0,0.002427676,0.0211277900293667,0.008487654,0.003430532,0.00593512559749999,0.0220032374289667,0.007053942,0.011593544,0.0139354008282,0.074695122,0.046703297,0.066855754,0.0099317194,0.696,41700,30771
"110671",11105,1064,0.8847,0,0,0.005006828,0.0312761807273667,0.019323672,0.009339705,0.0059132002357,0.0267366048777,0.014174344,0.014887437,0.013052937,0.081111528,0.059800665,0.091528724,0.0355488428645367,0.618,34200,28809
"110680",12647,1226,0.9387,0,0,0.00426899419943334,0.0162769596214333,0.019189766,0.003446691,0.00340643,0.0129924090807,0.0111190127284,0.010332951,0.0128405194772667,0.021967822,0.020746888,0.032693094,0.0268914867981401,0.706,41700,29194
"110705",12608,1218,0.9131,0,0,0.00358209,0.0182518097851334,0.014440433,0.003880983,0.004035513,0.0219019611809667,0.0126213006196,0.019636903,0.0148051000877667,0.040117777,0.038922156,0.054626533,0.0195709613241767,0.68,38100,31603
"110714",11781,1129,0.9075,0,0,0.00729225403940001,0.0346445202137667,0.024033438,0.005897772,0.003938201,0.0265996237759333,0.0201997731587667,0.013215859,0.0209002654549667,0.096711799,0.083333333,0.077376566,0.0283354006114467,0.591,33400,32914
"111887",8428,884.8158,0.651675465303031,0.1082,0,0.02625024,0.04097561,0.0537742793271,0.039183337,0.0134622979941333,0.036477987,0.073280722,0.0307327653311667,0.068237206,0.03553616,0.053249098,0.100525131,0.00837738503459333,0.464,26800,8354
"111939",8817,896.403533333334,0.617471978636363,0.003,0.0368,0.024541234,0.03358396,0.0625787489043,0.036225196,0.009425357,0.048156956,0.061760841,0.0273090269913667,0.062923524,0.035995501,0.054820416,0.121840329325267,0.00823887259735,0.441,26200,13065
"112190",7980,941.1679,0.705743499915966,0.0266,0.0095,0.005192308,0.031863534,0.0519624606123667,0.013888889,0.0147147646116333,0.024054983,0.016568483,0.062674095,0.0214884568637,0.027225901,0.037244898,0.100760456,0.0101445634794133,0.474,29000,9591
"113236",10286,923.8753,0.61044195030303,0.0898,0,0.017452655,0.033837934,0.0768609045366,0.026759531,0.031683168,0.042694497,0.049180328,0.0260268924379333,0.042301184,0.041411043,0.07133758,0.126885180858333,0.01052303140063,0.5,30000,10574
"113333",8831,936.928566666667,0.648605251666667,0,0,0.008952552,0.052694611,0.0690890403733,0.013888889,0.025187567,0.028813559,0.026532479,0.0216314173375333,0.032934132,0.026785714,0.071274298,0.162969283,0.0204599537353033,0.557,32700,9410
"113607",6097,965.324733333333,0.574,0,0,0.014565384,0.032539863,0.063011563,0.019705923,0.006580774,0.031341328,0.036052886,0.015700817,0.033200123,0.098818169,0.052384912,0.142641964,0.0256869502,0.63,36900,28441
"114354",3252,1060.63366666667,0.8601,0,0,0.00673968,0.0311789714284333,0.029469548,0.013278008,0.00443191,0.0261683359057333,0.01787592,0.011383538,0.02320442,0.069022639,0.040169133,0.085659288,0.0220338983,0.588,33200,41728
"114390",2954,1079.80203333333,1,0,0,0.00673968,0.0310523766886666,0.029469548,0.013278008,0.00443191,0.0261752280125333,0.01787592,0.011383538,0.02320442,0.069022639,0.040169133,0.085659288,0.0220338983,0.588,33200,40735
"114415",5678,1033.65610952381,0.811570376666666,0,0,0.00673968,0.0310635865187,0.029469548,0.013278008,0.00443191,0.0259892545316667,0.01787592,0.011383538,0.02320442,0.069022639,0.040169133,0.085659288,0.0220338983,0.588,33200,38700
"114789",8870,897.796566666667,0.659089868095238,0.0033,0.0013,0.021094641,0.046624575,0.0505911623877,0.040058622,0.011640925399,0.02567275,0.056154822,0.028428094,0.06116208,0.048922965,0.052436441,0.076043956,0.00647783675840333,0.362,23500,10327
"114859",10290,900.065833333333,0.611397221666666,0.0639,0.0103,0.015272244,0.036448598,0.139240506,0.029293864,0.040353574,0.0263226829529333,0.04486692,0.0289999811029334,0.046538025,0.035971223,0.041830065,0.154551008,0.00844790911806666,0.481,27800,10830
"115001",8479,855.770333333333,0.687353333080809,0.0039,0,0.026161082,0.02546149,0.0578886158144333,0.047979798,0.010109179,0.038748137,0.061776062,0.0314033038013333,0.064386318,0.016637478,0.022900763,0.1300886054568,0.00848342690413666,0.434,26800,9277
"115126",9427,943.8511,0.645322148333333,0.1215,0,0.016974538,0.031063321,0.0616968566299333,0.028479312,0.0142293226652333,0.027027027,0.037449393,0.0240427086891,0.045602606,0.031372549,0.056497175,0.11745244,0.0106509288885533,0.474,29500,14815
"115515",4573,918.912633333334,0.573397077619048,0,0,0.09121029,0.196153846,0.025641026,0.083243708,0.00934571224346666,0.022538553,0.0648029317945001,0.019522777,0.0638372050838,0.059447983,0.067768595,0.064393939,0.0078923535,0.519,27900,25073
"115755",8204,1021,0.7301,0,0,0.011634056,0.03030303,0.03652968,0.0237253722871667,0.009809579,0.0260004061647667,0.035878223981,0.0150419646830667,0.0392918760961667,0.070175439,0.046666667,0.064015519,0.0123102091422067,0.477,27800,22579
"116466",5300,962.890166666666,0.354652726313448,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,25934
"116475",5460,1056.44877142857,1,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,25982
"116484",5736,964.680733333333,0.51424155359337,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,26300
"117113",5565,968.345833333334,0.638,0.4073,0,0.00970997,0.030936208,0.076467421,0.014209784,0.008851224,0.035902851,0.020486556,0.015507599328,0.024539877,0.050632911,0.036161335,0.104121475,0.0084094476,0.659,35400,31011
"117140",8221,1008,0.8563,0,0,0.00691545450573333,0.021008403,0.026132404,0.008166296,0.00630302815923334,0.02771855,0.0179405914822,0.021390374,0.0173562820631333,0.04526749,0.059202059,0.050295858,0.0771334792,0.718,40800,42119
"117645",8621,898.7442,0.668974918636364,0.1481,0.0047,0.02095601,0.031888212,0.0501296351462,0.033958033,0.0118214824756,0.049977886,0.060828026,0.0315383443654,0.058351178,0.034040179,0.046499198,0.088235294,0.00658419865128334,0.399,24500,10322
"117928",5692,964.277300000001,0.557,0.1233,0,0.00970997,0.030936208,0.076467421,0.014209784,0.008851224,0.035902851,0.020486556,0.0154766113932667,0.024539877,0.050632911,0.036161335,0.104121475,0.0084094476,0.659,35400,33120
"119216",8446,876.659133333334,0.625058741666666,0,0,0.022909848,0.032742888,0.0624873673614667,0.038024972,0.010048381,0.030414747,0.052356021,0.0297006385157667,0.050824176,0.034296029,0.047368421,0.114441417,0.00635346690937,0.425,24500,11978
"120342",9631,930.717,0.669658278333334,0.0355,0.0056,0.016949153,0.029612756,0.0562383482584667,0.019554165,0.0132733689474,0.028976175,0.026336792,0.041394336,0.037760417,0.028667791,0.045597484,0.122340426,0.01000456126707,0.482,28800,15933
"121901",9374,856.478966666667,0.617075341969697,0.0496,0,0.054878902,0.099466583,0.0867655434107334,0.068335208,0.0137914396294667,0.048289095,0.070288754,0.0321927967051334,0.078962536,0.036216216,0.05861366,0.116497054,0.00723047803995,0.461,27400,11676
"121983",5782,963.606366666667,0.3333,0,0,0.00970997,0.030936208,0.076467421,0.014209784,0.008851224,0.035902851,0.020486556,0.0153550692605,0.024539877,0.050632911,0.036161335,0.104121475,0.0084094476,0.659,35400,25253
"122180",7970,876.100433333333,0.597367203636363,0.0121,0,0.021772597,0.052927025,0.0684812258970333,0.038270378,0.0136109182498667,0.044703001,0.055582882,0.0236713202467667,0.054076539,0.042113955,0.069284065,0.147980214,0.00725324328004,0.439,27100,11641
"122339",6844,861.4772,0.587123932857143,0.0595,0.1208,0.018759771,0.034951456,0.197183099,0.036507454,0.024542267,0.0267955189625333,0.04852459,0.0304481730426667,0.043628014,0.045454546,0.050247117,0.137265711,0.00558571701908666,0.398,24800,11417
"122366",4397.64464318482,898.789838095238,0.705959014444445,0,0,0.008021773,0.030797259,0.036525173,0.013779041,0.007041767,0.014844804,0.031342942,0.014702837,0.026151013,0.089848308,0.071552022,0.130795848,0.005034965,0.366,22200,28920
"122375",7268,901.1083,0.60242053,0.0192,0.0228,0.0196915,0.064306358,0.095652174,0.040128411,0.035069624,0.0322870131068667,0.0554960299302,0.0304986679694667,0.049275362,0.041450777,0.06141522,0.125810636,0.0103535402890367,0.519,30400,11823
"122409",9261,1087,0.8927,0,0,0.004145078,0.010235415,0.014540648,0.00724354,0.00447819667590001,0.0164293774941,0.0116624825129667,0.011253657,0.013403737,0.027186761,0.022084196,0.047666667,0.0132061629,0.681,38300,19560
"122597",9160,1006,0.8013,0,0,0.005815943,0.014184397,0.031228785,0.008247423,0.00587951614796667,0.025441485,0.01023766,0.009811721,0.013307048,0.037867647,0.028882834,0.054692557,0.0115219721,0.663,38200,21498
"122658",9470,889.926333333333,0.630938909761905,0.0085,3e-04,0.019754276,0.043137255,0.0615507908979,0.04027027,0.0121400734723,0.025557368,0.058150183,0.033333333,0.056213018,0.036879433,0.052706553,0.118164659014633,0.00609135382554333,0.409,25000,14084
"122685",5188,952.697308333334,0.558435282598344,0,0,0.011569954,0.03574308,0.0450589812431333,0.012362877,0.0060015,0.015600624,0.035004322,0.007101792,0.032520325,0.0496614,0.050958904,0.0964758348122332,0.0124135485,0.467,28300,23764
"122694",4191,948.723875,0.529281254480519,0,0,0.011569954,0.03574308,0.0447100156800666,0.012362877,0.0060015,0.015600624,0.035004322,0.007101792,0.032520325,0.0496614,0.050958904,0.0961757991456333,0.0124135485,0.467,28300,20830
"122755",9167,1002,0.8333,0,0,0.004518753,0.016927083,0.0252036368513666,0.00889710152050001,0.00646007706980001,0.025426456,0.013842482,0.021189591,0.018181818,0.070712136,0.051121076,0.055387278,0.0207765668,0.713,43400,23671
