"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A"
"101480",6511,998,0.6782,0,0,0.00691358,0.030816641,0.058585859,0.010824742,0.00626906880866666,0.0224950206409,0.030871003,0.008722741,0.027704486,0.054925894,0.036912752,0.092471358,0.0404040404,0.54661697149276,29800,17718
"101505",5687,919.854233333333,0.651632942912088,0.0375,0,0.007165249,0.022369511,0.061381074,0.0165318238181667,0.0110979175746333,0.0235705061640667,0.023833168,0.049689441,0.026246719,0.026049204,0.032825322,0.146222583,0.0113365155,0.4932392835617,27200,12999
"101514",5711,917.2052,0.671666326959707,0.0075,0.0259,0.006160739,0.018935517,0.070038911,0.012449799,0.0173615600626,0.025423729,0.014820593,0.033450704,0.0206089567584334,0.019253911,0.020868114,0.128445748,0.0088242928,0.46460574865341,26400,9672
"101736",5654,910.5482,0.546086960634921,0.0674,0.0247,0.008227848,0.0226931277475333,0.0675061509714,0.022094926,0.01450677,0.0239674586739667,0.026420079,0.029795158,0.018211921,0.024793388,0.025848142,0.091911765,0.00576392961523334,0.39596381783485,24000,10476
"101879",6908,1009,0.7086,0,0,0.009803922,0.027842227,0.030023095,0.020817844,0.00799236772899999,0.0291995718418334,0.028571429,0.011033099,0.03125,0.08524173,0.034920635,0.079452055,0.0280970626,0.56070286035537,30600,12977
"102094",6916,1027,0.6542,0,0,0.007443366,0.025024062,0.033771107,0.014621969,0.00664322,0.027318933,0.027565084,0.0127049056539,0.030120482,0.043181818,0.039513678,0.098499674,0.0221169036,0.60879999399185,34400,13746
"102368",6143,970,0.7365,0,0,0.008992806,0.011947181,0.057559478,0.010607695,0.009398496,0.022646007,0.020562771,0.007269993,0.018600098,0.04109589,0.017905103,0.173397555,0.0182040484,0.61395853757858,33600,16024
"102553",7856,1012.61035833333,0.7042,0.0124,0,0.008429926,0.009445844,0.039153439,0.009162849,0.007259528,0.0158506541188667,0.020134228,0.019630485,0.026467204,0.011441648,0.011007621,0.083870968,0.0290598291,0.67946505546569,40800,14278
"103361",7858,1013.50490378788,0.7226545,0,0,0.008429926,0.009445844,0.039153439,0.009162849,0.007259528,0.0160144475579333,0.020134228,0.019630485,0.026467204,0.011441648,0.011007621,0.083870968,0.0290598291,0.67946505546569,40800,11549
"103644",4040,900.549266666667,0.4324,0,0,0.008295067,0.041880483,0.067039106,0.018311488,0.00847757,0.0332163768017667,0.0279971576595667,0.128604832,0.023415978,0.079136691,0.048101266,0.159945030981533,0.01023066813065,0.46253231167793,24600,30946
"103723",4725,876.689766666667,0.5461,0,0,0.007861635,0.037964459,0.343853821,0.019551935,0.0176163663600334,0.022988506,0.048092869,0.005786428,0.035955056,0.070480929,0.079425837,0.127727856,0.00856373111968999,0.40768939256668,24100,29875
"103893",3620,970.556867923743,0.6764,0,0,0.006885472,0.022653722,0.02443609,0.006356968,0.00438729516526666,0.010175763,0.0190277132504333,0.008070715,0.0185298402602,0.023480663,0.023292748,0.0711671728600999,0.0169133192,0.432048112154,23900,24283.0271700122
"104151",9039,1099,0.8351,0,0,0.004116134,0.025198638,0.027624309,0.006387226,0.004518211,0.022516376,0.012509198,0.013073478,0.012758719,0.046135098,0.036723987,0.052467437,0.0344186956,0.71778005361557,39500,20061
"104179",9587,1102,0.7721,0,0,0.009581442,0.038496792,0.024875622,0.012345679,0.004181601,0.023863925,0.019013361,0.013340045,0.01873385,0.041968162,0.0323993,0.057132188,0.0116171004,0.67178428173065,38300,21624
"104364",4121,903.702999999999,0.4,0,0,0.006330035,0.029547199,0.225793245,0.012521343,0.017657993,0.0250541580434333,0.0269587590819,0.0347166855867333,0.0264368847221001,0.048245614,0.068592058,0.1025265807481,0.0055903101,0.5012594461441,26800,28349
"104531",7109,957.972766666666,0.5154,0,0,0.013145038,0.029530695,0.05808963,0.018770478,0.0067908,0.034294716,0.031196112,0.016252757,0.030048983,0.088008415,0.051716282,0.127665727,0.0243240766,0.65504300594329,38500,29706
"104586",7518,1142,0.7841,0,0,0.008791209,0.009385666,0.046568628,0.009841677,0.0081349148771,0.0236107551432333,0.0177616736684334,0.009528586,0.0210142792817,0.0331076,0.016282225,0.084860174,0.0297504798,0.77342867851257,50100,43624
"104708",7820,903.587733333334,0.631352221666666,0,0,0.017860572,0.08037037,0.081664099,0.027388733,0.008202568,0.053857351,0.041925466,0.029191617,0.043636364,0.077327327,0.102564103,0.116199849,0.0041506078,0.56414473056793,30500,12007
"104717",5339,971.5205,0.5938,0,0,0.005631632,0.02419878,0.063454759,0.008693111,0.007519884,0.0274222279035666,0.0179506784266667,0.010533708,0.0182618058861667,0.048192771,0.035369775,0.12704918,0.0672618838,0.73295456171035,48000,29968
"104805",3457,955.051133333333,0.2864,0,0,0.004886562,0.023010547,0.0544301476672334,0.010954617,0.00647664485733334,0.022177419,0.023960217,0.007852509,0.016190476,0.056839475,0.045475856,0.08145275,0.0071044547,0.46720251441001,26000,24423.8739231604
"105145",8026,908.588533333334,0.665570041190476,0,0.118,0.012747875,0.104587156,0.041343669,0.014867486,0.0132175977826333,0.070422535,0.03630654841,0.031287605,0.035881435,0.101265823,0.115593483,0.101123596,0.013143483,0.59090906381607,33800,13316
"105154",7989,894.608366666667,0.60580403090909,0.0085,5e-04,0.012234566,0.070289855,0.071111111,0.021589139,0.010821953,0.040650407,0.029880478,0.023229246,0.03673938,0.073298429,0.109436955,0.129524379,0.0061269147,0.55496752262115,31200,12925
"105163",5263,1009.29896666667,0.802348216651221,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,26385
"105172",5001,1007.88346666667,0.75,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,26952
"105215",7382.90726587302,1035.45910980392,0.742455041587302,0,0,0.007699012,0.018192155,0.013743815,0.010343677,0.004363539544,0.006072875,0.009039011,0.002817563,0.004856727,0.015271839,0.016463091,0.016480595,0.0119589018,0.613763153553,31800,18422.4158
"105330",7319,1058,0.7276,0,0,0.008,0.03813797,0.049197861,0.009706689,0.00592698,0.030597552,0.015171504,0.015284553,0.018010963,0.068929504,0.036878216,0.060162602,0.0320937341,0.65242964029312,34300,21182
"105428",8077,889.122533333333,0.646867346666667,0.0047,5e-04,0.0158076357949333,0.081623745,0.052109181,0.0250929438131,0.0163741089793333,0.057777778,0.0411395103778667,0.039643211,0.03271028,0.087527352,0.123298033,0.114511873,0.0052410901,0.51215201616287,28100,12678
"105516",2773,970.318566666666,0.5556,0,0,0.008156203,0.027874754,0.049097096,0.014267314,0.006239305,0.028434479,0.025015458,0.006355422,0.019054558,0.029773898,0.034238418,0.131053026,0.0210361259,0.70523107051849,44300,26877
"105525",6454,932.6594,0.649320283333334,0.0163,0.0089,0.011474183,0.028180688,0.050292398,0.019953679,0.0163905001638,0.022306597,0.030948419,0.042879831,0.033057851,0.024729521,0.040722244,0.099287169,0.0047744819,0.47396838665008,27200,7415
"105534",3447,1069.50511666667,0.8889,0,0,0.006749156,0.016625398,0.012906557,0.010322581,0.003168095,0.012032932,0.017773893,0.021658986,0.016115703,0.02270884,0.01774043,0.032936871,0.0211004543,0.51269626617431,26900,22405.6925589466
"105543",3133,1010.42780457875,0.820579368333332,0,0,0.006749156,0.016625398,0.012906557,0.010322581,0.003168095,0.012032932,0.017773893,0.021658986,0.016115703,0.02270884,0.01774043,0.032936871,0.0211004543,0.51269626617431,26900,22173.0568779942
"105668",7906,892.8496,0.630498887694806,0,0.0133,0.010529352,0.093870968,0.071551724,0.020289855,0.0154237404281,0.048022599,0.026417526,0.031145718,0.032512315,0.0784674120095666,0.0941904919959999,0.169354839,0.007909467,0.65009653568267,35800,13925
"105747",7952,893.7559,0.646296834047619,0.0312,0.0011,0.010135135,0.089836661,0.066921606,0.013495277,0.0105225228370333,0.036753446,0.02967033,0.012635379,0.033027523,0.100137174,0.1175,0.152109912,0.0092966855,0.59269285202026,32700,12807
"106041",4717,1028.65309393939,0.7445126,0,0,0.006354638,0.0296875,0.014550265,0.012251861,0.00561515884413332,0.006117647,0.018212479,0.003364541,0.014671362,0.015030441,0.015796703,0.021582734,0.0047564688,0.67791932821273,35700,19579.8109005866
"106148",5757,918.829266666667,0.645381546666667,0,0.016,0.009003215,0.032473735,0.0574872345783333,0.0238734987002667,0.0176556286682667,0.042979943,0.0339504099828667,0.041958042,0.037634409,0.071661238,0.029143898,0.089591568,0.0044189129,0.4427480995655,27000,8887
"106245",6853,1030,0.6237,0,0,0.009674923,0.041188386,0.048632219,0.027777778,0.013049152,0.032021958,0.035932203,0.011121857,0.035328754,0.062563068,0.083665339,0.119186047,0.0207000376,0.57188498973846,31300,16990
"106397",8395,1157,0.8347,0,0,0.009384776,0.021943574,0.032231405,0.011490126,0.004378981,0.0271173252191333,0.014799154,0.009287926,0.018934911,0.0535032794526667,0.0341496443316666,0.072308957,0.0251396648,0.69099926948547,38600,18064
"106412",5068,847,0.5608,0,0,0.00926429821329999,0.064,0.088495575,0.014876033,0.0190251065182334,0.0340877165972001,0.0325959972238,0.0229577013400333,0.034782609,0.094289509,0.062176166,0.139902676,0.00870283704631332,0.36880165338516,22600,15579
"106449",4582,903.636366666667,0.565000078571428,0,0,0.013146363,0.0232041133040333,0.079545455,0.016227181,0.0114793702026333,0.0272603456072,0.030959752,0.021276596,0.036697248,0.040716612,0.030674847,0.123322148,0.00761540190938,0.47234815359115,26900,10114
"106458",6187,1067,0.7129,0,0,0.011273027,0.032701112,0.039877301,0.017594462,0.008056719,0.016842105,0.024657534,0.012774451,0.024901704,0.052760736,0.045420136,0.065376344,0.0096601073,0.51413267850875,28900,17770
"106467",5580,1029,0.6774,0.0057,0,0.012185535,0.01848249,0.048484849,0.019648397,0.008287293,0.0230809363400667,0.02408377,0.028057554,0.025433526,0.028222013,0.030141844,0.078904992,0.0161145927,0.54786449670791,29500,15361
"106485",5049,888.098166666667,0.4235,0,0,0.0117503974522333,0.044315992,0.070921986,0.01602262,0.0113436259002667,0.039182283,0.0407392540180667,0.012836971,0.04088586,0.087394958,0.053364269,0.135231317,0.00987841860215666,0.47573655843734,27600,14827
"106704",6021,1070,0.6898,0,0,0.012954659,0.029661017,0.055555556,0.027840144,0.010768478,0.0332833538983,0.049413735,0.006354971,0.042418773,0.053333333,0.048355899,0.121026895,0.0207473216466467,0.57993382215499,32000,18333
"107071",5780,989,0.5802,0,0,0.021344717,0.041666667,0.0529749997492,0.03185438,0.0149272046521667,0.0342996086013,0.043659044,0.02538787,0.056511057,0.055028463,0.0546875,0.08034188,0.0180826790962167,0.55351680517196,29200,17175
"107664",5034,924.407266666667,0.520003617727272,0.0374,0.0016,0.017380026,0.021659325,0.051282051,0.022291884,0.006381381,0.013580247,0.037236649,0.006628369,0.040510128,0.023076923,0.025545171,0.17416318,0.0065442647,0.45238095521926,25300,13677
"108092",6125,1010,0.6209,0,0,0.007681229,0.030271399,0.056379822,0.008825152,0.01,0.0219268741021,0.0202895417910333,0.022325581,0.018963338,0.027444254,0.028225807,0.068601583,0.0126509488,0.47474199533462,27200,14353
"108232",7006,944.221033333333,0.6515,0,0,0.009819967,0.041200179,0.075042159,0.012773723,0.00957984641906668,0.038107753,0.019736842,0.010722348,0.0239988077174,0.066002491,0.034175334,0.104718067,0.026516306,0.51768988370895,32400,34399
"108250",5788,1025.7263,0.986854692942708,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,25652
"109040",5269,972.144586796537,0.662685680789211,0,0,0.011264721,0.028423773,0.022988506,0.024747475,0.0063062127477,0.012927757,0.0284403660697,0.006808897,0.024980484,0.013253012,0.021361816,0.0807796053905001,0.0097357441,0.53236538171768,29100,15987.8679044092
"109208",8317,892.169633333334,0.66929753,0.019,0.0954,0.018882894,0.043316832,0.0818610428675667,0.026090501,0.0168709483393333,0.054431263,0.048188533,0.023968043,0.0538415,0.042024833,0.057770075,0.127739985,0.001753203,0.43700113892555,27100,11078
"109785",7450,1098,0.875,0,0,0.00742567565413334,0.043624161,0.025925926,0.009253547,0.00611172032286666,0.0287165308022,0.0187777933020333,0.0147978849004667,0.0196789772666667,0.049559471,0.031088083,0.065637066,0.1264900662,0.68786805868148,43500,41514
"109819",9000,918.564433333334,0.659784752857143,0.0083,0.0058,0.007372073,0.012738854,0.181818182,0.019665683,0.01948282,0.015141541,0.027491409,0.049107143,0.029016277,0.017286085,0.016085791,0.129659015599,0.00636041850915667,0.42039304971694,26800,7966
"110361",7524,976,0.7709,0,0,0.011216566,0.027247956,0.025821596,0.0156233152087333,0.00680095938236667,0.0285103662705334,0.026925593585,0.0138031499005667,0.0276805010310667,0.074941452,0.051051051,0.087281796,0.0668498168,0.61746358871459,36600,36439
"110495",7683,927,0.8307,0,0,0.013040901,0.0206489824662333,0.034055728,0.011182109,0.00951460761940001,0.0281181205116333,0.0279884270047667,0.018518519,0.0301731283314667,0.033967391,0.022047244,0.063168124,0.0190735695,0.58204990625381,33300,15474
"110510",8285,905,0.8912,0,0,0.008156607,0.010408327,0.01447178,0.008910891,0.00836639922553334,0.033300199,0.023302938,0.006687648,0.022833724,0.041214751,0.027185893,0.053707224,0.021431166,0.6203007698059,35300,16516
"110529",8799,1086,0.897,0,0,0.003690037,0.010881393,0.0345232914903334,0.004545455,0.00673440289759999,0.033494475,0.013492475,0.015391015,0.017879162,0.046330036,0.015700483,0.058083253,0.0190566937,0.67911440134048,39200,15424
"110538",8127,1039,0.8755,0,0,0.004427793,0.017834395,0.012222222,0.004804393,0.00585933714206667,0.027699531,0.008116883,0.010960105,0.009689923,0.054556355,0.05027933,0.061686474,0.0134146341,0.65875804424285,37700,20730
"110547",8079,840,0.7963,0,0,0.005058489,0.018979834,0.021775544,0.008270406,0.0105246427299,0.043938161,0.0172525619005666,0.016307893,0.0192322792728333,0.048016702,0.03610675,0.058890795,0.0260736196,0.61895239353179,36500,11281
"110556",7841,931,0.8594,0,0,0.006460296,0.010537408,0.0361195826696334,0.012965186,0.00963663014463334,0.033574971,0.016143911,0.014263075,0.021763393,0.04017094,0.02640264,0.040650407,0.0091590341,0.59528762102127,34500,15479
"110565",8102,998,0.8496,0,0,0.002670227,0.009798865,0.01171875,0.00827755691253333,0.00651716119733332,0.018396846,0.012881356,0.018646777,0.014776358,0.029948868,0.012223516,0.041186161,0.0214532872,0.65192711353302,36400,13476
"110574",8414,914,0.7643,0,0,0.00752405723276667,0.025248661,0.0293087838425333,0.010656583,0.00860163497903333,0.040196883,0.0188668488080333,0.022346369,0.015204678,0.045077106,0.052734375,0.044740973,0.0291516541,0.71113038063049,42100,18698
"110583",8287,1021,0.886,0,0,0.00204918,0.0115959393303667,0.0418218791781667,0.00513347,0.006831319,0.0211582882475334,0.0106192764031667,0.017497349,0.0137961327556333,0.035690007,0.022335673,0.042573936,0.0119760479,0.65755015611648,37300,16087
"110592",8541,876,0.8132,0,0,0.00622084,0.0137781,0.027184466,0.011294708,0.0170218177715,0.037394958,0.015976761,0.028937381,0.014521783,0.026501767,0.039572864,0.057504521,0.0094313454,0.6426163315773,36800,13161
"110608",8170,925,0.7483,0,0,0.005173688,0.014713344,0.017520216,0.011164274,0.00719411683643333,0.034819938,0.016389038,0.009751091,0.019918849,0.042014389,0.023706897,0.056317336,0.0148837209,0.62459063529968,35000,19660
"110617",7996,954,0.829,0,0,0.006469186,0.023062731,0.026985351,0.010861948,0.00813041737526667,0.049398353,0.014535967,0.011014493,0.016856718,0.08885363,0.062749572,0.052758621,0.0165289256,0.67836034297943,38700,18655
"110644",11318,1202,0.9274,0,0,0.00499872145433333,0.0264026283983,0.015558699,0.00256246,0.007060101,0.0254490204634667,0.01142355,0.01993205,0.013793103,0.083003953,0.047077922,0.07822736,0.0091205212,0.70149552822113,42400,28950
"110671",10576,1037,0.8755,0,0,0.004995656,0.024553571,0.01907357,0.007435782,0.006311745,0.0273120395975334,0.013788099,0.016698292,0.014157973,0.078861257,0.059561129,0.096525097,0.02684907897033,0.62736135721206,34200,27146
"110705",11874,1205,0.921,0,0,0.003622251,0.0184684261441333,0.0140625,0.00824474485656666,0.007390563,0.0224034441372333,0.0143973179673667,0.021801287,0.0175311306554333,0.034620991,0.040229885,0.043706294,0.0224470296278267,0.67090356349945,38100,30224
"110714",10796,1126,0.9055,0,0,0.003604194,0.0552947944544667,0.021842355,0.004241139,0.007447529,0.0339831286235667,0.0218589857002,0.02455838,0.0230629707313333,0.099447514,0.07028754,0.097478992,0.0288143865589333,0.58724468946456,32900,30670
"112172",8982,916.2131,0.671148309999999,0.1037,0.0089,0.01614809,0.025092937,0.0797114587800667,0.037000493,0.0170482371238667,0.055187638,0.060137457,0.0422031327936667,0.053283767,0.03042328,0.04496124,0.114814815,0.00756583896648,0.44324016571044,25100,8321
"112190",8814,931.215133333334,0.697764217142857,0.0394,0.005,0.006510417,0.033073207,0.0842901568909666,0.011648978,0.017764165,0.034438776,0.02446697,0.05745554,0.0253696541146667,0.028639618,0.0446163,0.113636364,0.00844417950619667,0.46972972154617,28600,9162
"113096",8337,882.274866666667,0.63642715,0.0074,0.0583,0.018196522,0.050309598,0.0935429909752333,0.027856737,0.0133648410591,0.060344828,0.041392286,0.0292763669281,0.040419162,0.032400589,0.081481482,0.133150309,0.00515739022341666,0.41711589694023,24700,12714
"113333",9159,935.613066666667,0.671173673333334,0,0,0.008512545,0.050464807,0.0781162027097999,0.010718114,0.029277814,0.03919598,0.029931827239,0.0311308627880333,0.031034483,0.020681265,0.055984556,0.177174781,0.0169403459862467,0.54652881622314,32400,9247
"113607",6345,962.065033333333,0.5956,0,0,0.013145038,0.029530695,0.05808963,0.018770478,0.0067908,0.034294716,0.031196112,0.016252757,0.030048983,0.088008415,0.051716282,0.127665727,0.0243240766,0.65504300594329,38500,28778
"113856",7197,902.6743,0.644955080000001,0,0,0.023622047,0.016317016,0.0742061156941334,0.041447914,0.018556701,0.03638814,0.048682703,0.0314783047709,0.058772688,0.022765599,0.020790021,0.126680220985533,0.00781562309556333,0.44701138138771,26700,13395
"114354",3445,1091.75903333333,0.9493,0,0,0.007883817,0.0371825182927334,0.027272727,0.011684126,0.006116208,0.022744573037,0.02297593,0.011398509,0.024364407,0.056694813,0.062753036,0.076923077,0.0268886044,0.58503174781799,32700,39798
"114390",3050,1091.88216666667,0.9394,0,0,0.007883817,0.0370652686616334,0.027272727,0.011684126,0.006116208,0.0228205641261334,0.02297593,0.011398509,0.024364407,0.056694813,0.062753036,0.076923077,0.0268886044,0.58503174781799,32700,40198
"114415",2841,1090.61733333333,0.906237952380951,0,0,0.007883817,0.0371749233537334,0.027272727,0.011684126,0.006116208,0.0227180558010334,0.02297593,0.011398509,0.024364407,0.056694813,0.062753036,0.076923077,0.0268886044,0.58503174781799,32700,36012
"114789",9409,907.1522,0.684400303333333,0,0.0036,0.025240189,0.03709369,0.0626256593488666,0.035181054,0.0182608121695667,0.042020046,0.055239643,0.04,0.053805774,0.034572169,0.037687145,0.075035731,0.00826229263191666,0.36966153979301,23600,9856
"114859",10979,921.219966666667,0.662052991428571,0.0218,0.0141,0.021893309,0.026182432,0.094488189,0.028439662,0.031784841,0.042776433,0.039938556,0.0305840846157,0.037414966,0.036519871,0.039358601,0.127984085,0.0076017962089,0.4814453125,28100,8378
"115296",7982,924.307266666667,0.67345678,0.0333,0,0.020787746,0.036887995,0.105263158,0.036956522,0.0184812808079,0.03271028,0.039159503,0.0333126296111,0.05,0.034431138,0.036784741,0.104776579,0.00865039451156667,0.48162475228309,28100,6509
"115515",4507,955.025066666667,0.641583602222222,0,0,0.062594106,0.151026856,0.026119403,0.020661157,0.00960067443639999,0.018597997,0.0383942124426,0.01462766,0.03307888,0.040241449,0.069348128,0.097206704,0.0075533175,0.53658539056777,28900,25430
"115755",7799,1030,0.7371,0,0,0.00731461743133332,0.021097046,0.038076152,0.008655511,0.00625504844426666,0.0262943781116667,0.0236635996804334,0.012274368,0.025547445,0.079957356,0.050991501,0.060064935,0.01871085277352,0.48984467983245,28100,20650
"116466",5416,1024.89086666667,1,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,25701
"116475",5407,966.2296,0.5,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,25355
"116484",5665,1024.7353,0.974457482942708,0,0,0.002640951,0.013354961,0.188477952,0.009273335,0.009011145,0.022052587,0.013673655,0.011325375,0.018028169,0.053428317,0.053268765,0.095750403,0.0088081848,0.59185582399368,33700,25376
"117113",5584,966.997700000001,0.6467,0.2951,0,0.008677731,0.027285478,0.079781421,0.011299435,0.009306804,0.034267913,0.028368794,0.017027864,0.034904014,0.0574490362867,0.0440151865301666,0.124031008,0.007821505,0.6984240412712,37100,30432
"117140",8977,988,0.8625,0,0,0.00768529491476668,0.043771044,0.031765153271,0.009174312,0.00823363002446666,0.036281179,0.0210056236669667,0.017384106,0.0213036710364667,0.059585492,0.066581306,0.055379747,0.0830704522,0.72507786750793,41100,40660
"117928",5746,962.152933333334,0.4494,0.0338,0,0.008677731,0.027285478,0.079781421,0.011299435,0.009306804,0.034267913,0.028368794,0.017027864,0.034904014,0.0571600123442334,0.0428166259119,0.124031008,0.007821505,0.6984240412712,37100,33172
"119173",7562,938,0.8322,0,0,0.0128230348067,0.045774648,0.0421834346161333,0.017915309,0.0096255015086,0.0355736776433667,0.033670034,0.0179942298233333,0.03257329,0.083798883,0.052132701,0.080229226,0.0713073005,0.75450760126113,53800,43368
"119216",8806,920.010599999999,0.667146393333333,0,0,0.022133939,0.037229029,0.0797918332576667,0.038332713,0.017048482,0.040251572,0.046622265,0.0312264741547333,0.048744461,0.033175356,0.041156841,0.123815631947433,0.00811041683734333,0.43691900372505,25800,11826
"119605",9709,1096.00176666667,0.761,0,0.0016,0.0065135306897,0.0265832779950667,0.02631579,0.009536194,0.00597139531616666,0.0226510046145334,0.010291595,0.00929368,0.012725345,0.063492064,0.011966494,0.056218058,0.0595834006,0.78687888383865,48600,23851
"120342",10100,932.3753,0.684707683333333,0.0234,0.0096,0.012905749,0.031612223,0.0689442393057667,0.023952096,0.02970297,0.035413154,0.0312106525518667,0.0312537555227333,0.02378256,0.027488152,0.046793761,0.111556446,0.00791750911137334,0.47823983430862,28000,11269
"121044",8796,909.5766,0.667391586666667,0.0164,0.007,0.018638171,0.022823331,0.0792565279724,0.034861893,0.0186252270869666,0.05834464,0.052143173,0.050228311,0.055934516,0.020043337,0.047322541,0.129417993599,0.00673731883783,0.45153447985649,26300,10498
"121901",9830,911.701,0.6789015,0.0425,0.0018,0.044010124,0.04447152,0.0845222717037,0.054921423,0.0191741324753334,0.068018018,0.061553986,0.0445520717098,0.061310782,0.028149191,0.050254094,0.124239513,0.00793649472161334,0.46312487125396,27400,11593
"121983",6104,960.178266666667,0,0,0,0.008677731,0.027285478,0.079781421,0.011299435,0.009306804,0.034267913,0.028368794,0.017027864,0.034904014,0.0569658035586,0.0386389239852333,0.124031008,0.007821505,0.6984240412712,37100,26372
"122180",8252,890.8553,0.698781073333333,0.0586,0,0.021868787,0.05526397,0.0819683575294666,0.027004219,0.0166123307800667,0.052083333,0.048187023,0.0240935195478333,0.044570502,0.045081967,0.07510917,0.15245098,0.00824252473741666,0.45855313539505,28300,10927
"122339",7309,895.396033333334,0.643068563333334,0.0484,0.1058,0.028293277,0.03170609,0.233333333,0.03817686,0.0101331544638,0.030501089,0.052262588,0.021186441,0.046875,0.036988111,0.048154093,0.114152893,0.00602962893495667,0.41463413834571,25300,11419
